,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,hhld_structure,electricity,parafin.lamp,radio,tv,mobile,iron,fridge,generator,clock_watch,bed,sofa,kerosene_cooker,solar,bike,motorbike,truck_car,mosquito_net,panga,blanket,none_above,crop_sales,livestock_sales,milk_sales,meat_sales,business,firewood,charcoal,natural_resurces,specify,casual,salary,gifts,other,specify_other_income,who_crop_sales,who_livestock_sales,who_milk_sales,who_meat_sales,who_business,who_firewood,who_charcoal,who_natural_resurces,who_casual,who_salary,who_gifts,who_other,stones_crop_sales,stones_livestock_sales,stones_milk_sales,stones_meat_sales,stones_business,stones_firewood,stones_charcoal,stones_natural_resurces,stones_casual_labor,stones_salary,stones_gifts,stones_other,ksh_crop_sales,ksh_livestock_sales,ksh_milk_sales,ksh_meat_sales,ksh_business,ksh_firewood,ksh_charcoal,ksh_natural_resurces,ksh_casual_labor,ksh_salary,ksh_gifts,ksh_other,describe_income,compare_income,wellbeing,change_cause1,change_cause2,casual_work,no_cattle,no_donkeys,no_sheep,no_goats,no_camels,no_chicken,no_other,other_livestock,sell_cattle,why_cattle,sell_donkeys,why_donkeys,sell_sheep,why_sheep,sell_goats,why_goats,sell_camels,why_camels,sell_chicken,why_chicken,sell_other,what_sell_other,why_other,sick_livestock,sell_milk,quantity,units,sell_eggs,no_eggs
555,lpus013,104,17/11/15,meibae ,lodungokwe,lpus,Naarayani,baseline,NRT,104,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,6,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,84000,NA,NA,14400,NA,NA,NA,NA,NA,24000,NA,3,3,3,because of drought,because of basic needs and animal diseases,2,3,5,20,50,NA,NA,1,dog,1,1,NA,NA,2,1,12,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
556,lpus014,105,17/11/15,meibae ,lodungokwe,lpus,Naarayani,baseline,NRT,105,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,72000,NA,NA,NA,NA,NA,NA,NA,NA,3600,NA,2,3,3,because of drought,high cost of living,2,7,2,30,50,NA,NA,1,dog,NA,NA,NA,NA,7,1,10,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
557,lpus014,105,17/11/15,meibae ,lodungokwe,lpus,Naarayani,baseline,NRT,140,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,1,0,1,0,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,drought affecting livestock,poor sales of livestock in the market,2,3,1,4,30,NA,4,1,dog,1,1,NA,NA,4,1,30,1,NA,NA,10,1,NA,NA,NA,2,1,NA,NA,2,10
558,lpus014,140,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,105,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,72000,NA,NA,NA,NA,NA,NA,NA,NA,3600,NA,2,3,3,because of drought,high cost of living,2,7,2,30,50,NA,NA,1,dog,NA,NA,NA,NA,7,1,10,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
559,lpus014,140,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,140,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,1,0,1,0,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,150000,NA,20000,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,drought affecting livestock,poor sales of livestock in the market,2,3,1,4,30,NA,4,1,dog,1,1,NA,NA,4,1,30,1,NA,NA,10,1,NA,NA,NA,2,1,NA,NA,2,10
560,lpus015,106,17/11/15,meibae ,lodungokwe,lpus,Naarayani,baseline,NRT,106,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,0,0,0,0,0,NA,1,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,96000,NA,NA,NA,NA,NA,NA,14400,NA,NA,NA,2,3,3,poor price of livestock,animals diseases,2,6,1,5,7,NA,2,1,dog,1,1,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,20
561,lpus015,106,17/11/15,meibae ,lodungokwe,lpus,Naarayani,baseline,NRT,141,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,140000,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,2,3,3,prices of livestock went down,drought affecting livestock,2,8,1,10,30,1,NA,1,dog,5,1,NA,NA,30,1,40,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
562,lpus015,141,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,106,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,0,0,0,0,0,NA,1,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,96000,NA,NA,NA,NA,NA,NA,14400,NA,NA,NA,2,3,3,poor price of livestock,animals diseases,2,6,1,5,7,NA,2,1,dog,1,1,NA,NA,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,20
563,lpus015,141,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,141,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,140000,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,2,3,3,prices of livestock went down,drought affecting livestock,2,8,1,10,30,1,NA,1,dog,5,1,NA,NA,30,1,40,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
564,lpus016,107,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,107,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,2400,NA,2,3,2,because of drought,change in livestock,2,10,2,50,160,2,4,2,dog,NA,NA,NA,NA,42,1,72,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,10
565,lpus016,107,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,142,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.00E+05,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,2,3,3,low price of livestock,business went down,2,8,2,6,15,NA,NA,1,dog,3,1,NA,NA,2,1,20,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
566,lpus016,142,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,107,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,2400,NA,2,3,2,because of drought,change in livestock,2,10,2,50,160,2,4,2,dog,NA,NA,NA,NA,42,1,72,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,10
567,lpus016,142,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,142,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1.00E+05,NA,NA,30000,NA,NA,NA,NA,NA,NA,NA,2,3,3,low price of livestock,business went down,2,8,2,6,15,NA,NA,1,dog,3,1,NA,NA,2,1,20,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
568,lpus017,108,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,72000,NA,NA,NA,NA,NA,NA,NA,NA,36000,NA,2,3,3,change in prolonged drought,poor price of livestock,2,2,NA,5,10,NA,6,1,dog,NA,NA,NA,NA,1,1,12,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,6
569,lpus017,108,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,143,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,1,3,1,increase number of livestock,marketing livestock increase,2,7,1,20,20,NA,NA,1,dog,NA,NA,NA,NA,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
570,lpus017,143,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,72000,NA,NA,NA,NA,NA,NA,NA,NA,36000,NA,2,3,3,change in prolonged drought,poor price of livestock,2,2,NA,5,10,NA,6,1,dog,NA,NA,NA,NA,1,1,12,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,6
571,lpus017,143,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,143,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,60000,NA,NA,20000,NA,NA,NA,NA,NA,NA,NA,1,3,1,increase number of livestock,marketing livestock increase,2,7,1,20,20,NA,NA,1,dog,NA,NA,NA,NA,5,1,3,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
572,lpus018,109,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,109,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,96000,NA,NA,48000,NA,NA,NA,NA,NA,7200,NA,2,3,3,change in prolonged drought,change in livestock market,2,15,4,30,80,4,NA,1,dog,1,1,NA,NA,6,1,12,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
573,lpus018,109,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,144,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,80000,NA,NA,NA,NA,NA,NA,NA,1,1,1,because  of small business start up,marketing of livestock increased,1,10,2,15,30,NA,10,2,dog,2,1,NA,NA,5,1,2,1,NA,NA,20,1,NA,NA,NA,2,1,NA,NA,2,10
574,lpus018,144,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,109,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,96000,NA,NA,48000,NA,NA,NA,NA,NA,7200,NA,2,3,3,change in prolonged drought,change in livestock market,2,15,4,30,80,4,NA,1,dog,1,1,NA,NA,6,1,12,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
575,lpus018,144,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,144,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,80000,NA,NA,NA,NA,NA,NA,NA,1,1,1,because  of small business start up,marketing of livestock increased,1,10,2,15,30,NA,10,2,dog,2,1,NA,NA,5,1,2,1,NA,NA,20,1,NA,NA,NA,2,1,NA,NA,2,10
576,lpus019,110,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,110,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,48000,NA,NA,18000,NA,NA,NA,NA,NA,4800,NA,2,3,3,change in prolonged drought,change in livestock market,2,12,3,20,30,1,NA,1,dog,1,1,NA,NA,4,1,8,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
577,lpus019,110,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,145,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,1,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,20000,50000,NA,NA,NA,NA,NA,NA,NA,2,3,3,drougjht affecting the area,high cost of living,2,10,5,10,40,3,NA,2,dog,6,1,NA,NA,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
578,lpus019,145,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,110,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,48000,NA,NA,18000,NA,NA,NA,NA,NA,4800,NA,2,3,3,change in prolonged drought,change in livestock market,2,12,3,20,30,1,NA,1,dog,1,1,NA,NA,4,1,8,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
579,lpus019,145,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,145,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,0,1,0,1,1,0,0,0,NA,0,0,0,NA,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,40000,NA,20000,50000,NA,NA,NA,NA,NA,NA,NA,2,3,3,drougjht affecting the area,high cost of living,2,10,5,10,40,3,NA,2,dog,6,1,NA,NA,NA,NA,14,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
580,lpus020,111,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,111,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,96000,NA,NA,24000,NA,NA,NA,NA,NA,8400,NA,2,3,3,cause of change in drought,change in market,2,10,2,10,20,NA,NA,1,dog,2,1,NA,NA,4,1,10,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
581,lpus020,111,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,146,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,1,0,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,40000,NA,NA,8000,NA,NA,NA,NA,2.00E+05,NA,NA,2,3,3,diseases for livestock hence no market for them,Also drought that affected livestock,2,10,NA,8,30,NA,4,1,dog,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,10
582,lpus020,146,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,111,3,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,96000,NA,NA,24000,NA,NA,NA,NA,NA,8400,NA,2,3,3,cause of change in drought,change in market,2,10,2,10,20,NA,NA,1,dog,2,1,NA,NA,4,1,10,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
583,lpus020,146,19/11/15,meibae ,lodungokwe,lpus,kursenie,baseline,NRT,146,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,1,0,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,40000,NA,NA,8000,NA,NA,NA,NA,2.00E+05,NA,NA,2,3,3,diseases for livestock hence no market for them,Also drought that affected livestock,2,10,NA,8,30,NA,4,1,dog,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,10
584,lpus021,147,20/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,147,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,48000,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,2,1,1,places for getting food are nearer,business became better,2,4,1,2,5,NA,NA,1,dog,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
585,lpus021,147,20/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,112,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,120000,NA,NA,9600,NA,NA,NA,NA,NA,8400,NA,3,3,3,change in livestock market,change in prolonged drought,2,15,NA,10,20,5,NA,1,cat,4,1,NA,NA,7,1,10,3,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
586,lpus021,112,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,147,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,0,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,48000,NA,NA,3000,NA,NA,NA,NA,NA,NA,NA,2,1,1,places for getting food are nearer,business became better,2,4,1,2,5,NA,NA,1,dog,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
587,lpus021,112,19/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,112,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,120000,NA,NA,9600,NA,NA,NA,NA,NA,8400,NA,3,3,3,change in livestock market,change in prolonged drought,2,15,NA,10,20,5,NA,1,cat,4,1,NA,NA,7,1,10,3,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
588,lpus022,148,20/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,148,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,0,0,0,0,NA,1,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,NA,80000,NA,NA,NA,1,1,3,drought,low market prices of livestock,1,4,2,15,35,NA,NA,1,dog,NA,NA,NA,NA,5,1,10,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
589,lpus022,148,20/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,113,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,168000,NA,NA,19200,NA,NA,NA,NA,NA,14400,NA,2,3,3,changein livestock market,cahnge in prolonged drought,2,11,1,9,25,NA,NA,1,dog,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
590,lpus022,113,20/11/15,meibae ,lodungokwe,lpus,lekupe,baseline,NRT,148,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,0,0,0,0,0,0,NA,1,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,150000,NA,NA,NA,NA,NA,NA,80000,NA,NA,NA,1,1,3,drought,low market prices of livestock,1,4,2,15,35,NA,NA,1,dog,NA,NA,NA,NA,5,1,10,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
591,lpus022,113,20/11/15,meibae ,lodungokwe,lpus,lekupe,baseline,NRT,113,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,6,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,168000,NA,NA,19200,NA,NA,NA,NA,NA,14400,NA,2,3,3,changein livestock market,cahnge in prolonged drought,2,11,1,9,25,NA,NA,1,dog,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
592,lpus023,114,20/11/15,meibae ,lodungokwe,lpus,lekupe,baseline,NRT,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,14400,NA,NA,9600,NA,NA,NA,NA,NA,6000,NA,2,3,2,change in prolonged drought,change in livestock market prices,2,5,2,4,10,NA,NA,2,dog,1,1,NA,NA,3,1,7,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
593,lpus023,114,20/11/15,meibae ,lodungokwe,lpus,lekupe,baseline,NRT,149,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,1,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,80000,NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,1,1,1,business improved,livestock increased,1,10,2,15,20,NA,NA,1,dog,NA,NA,NA,NA,7,1,15,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
594,lpus023,149,20/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,1,0,0,0,NA,0,0,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,14400,NA,NA,9600,NA,NA,NA,NA,NA,6000,NA,2,3,2,change in prolonged drought,change in livestock market prices,2,5,2,4,10,NA,NA,2,dog,1,1,NA,NA,3,1,7,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA
595,lpus023,149,20/11/15,meibae ,lodungokwe,lpus,lpus,baseline,NRT,149,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,NA,1,0,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,80000,NA,NA,NA,NA,NA,NA,50000,NA,NA,NA,1,1,1,business improved,livestock increased,1,10,2,15,20,NA,NA,1,dog,NA,NA,NA,NA,7,1,15,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
