,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,benefits_received,benefits_received1,benefits_received2,benefits_received3,benefits_received4,benefit_rank1,benefit_rank2,benefit_rank3,fair_distributed,opinion_represented,ccy_satisfaction,ccy_communication,communication_neighbours,receive_info1,receive_info2,receive_info3,receive_info4,receive_info5,receive_info6,receive_info7,receive_info8,other_communication,trust_revenue,support_traditional,received_bursary,other_got_bursary,transport_impact,transport_satisfaction,security_impact,security_satisfaction,bursaries_impact,bursaries_satisfaction,medical_impact,medical_satisfaction,rangelands_impact,rangelands_satisfaction,beadwork_impact,beadwork_satisfaction,mfi_impact,mfi_satsifaction,other_positive,other_positive_impact,other_satisfaction,neg_conservation_impact,neg_conservation_satisfaction,neg_security_impact,neg_security_satisfaction,neg_rangelands_impact,neg_rangelands_satisfaction,neg_other,neg_other_impact,neg_other.satisfaction,transport_impact1,transport_improve,security_impact1,security_improve,bursaries_impact1,bursaries_improve,medical_impact1,medical_improve,rangelands_impact1,rangelands_improve,beadwork_impact1,beadwork_improve,mfi_impact1,mfi_improve,conservation_impact1,conservation_improve,other_impact1,other_improve,general_wellbeing,agm,ccy_permenant_employ,ccy_casual_employ
4341,NK008,667,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,667,NA,NA,NA,NA,NA,,,,98,98,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4342,NK009,666,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,666,NA,NA,NA,NA,NA,,,,1,1,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
4343,NK010,665,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,665,NA,NA,NA,NA,NA,,,,98,1,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4344,NL001,1038,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1038,6,NA,NA,NA,NA,,,,2,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4345,NL002,1037,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1037,6,NA,NA,NA,NA,,,,2,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4346,NL003,1036,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1036,6,NA,NA,NA,NA,,,,2,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4347,NL004,1035,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1035,6,NA,NA,NA,NA,,,,2,98,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4348,NL005,1034,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1034,6,NA,NA,NA,NA,,,,2,98,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4349,NL006,1033,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1033,6,NA,NA,NA,NA,,,,2,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4350,NL007,1032,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1032,6,NA,NA,NA,NA,,,,98,1,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4351,NL008,1031,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1031,6,NA,NA,NA,NA,,,,2,98,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4352,NL009,1030,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1030,NA,NA,NA,NA,NA,,,,1,2,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4353,NL010,1029,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1029,6,NA,NA,NA,NA,,,,2,2,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4354,NL011,1028,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1028,6,NA,NA,NA,NA,,,,2,98,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4355,NL012,1027,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1027,6,NA,NA,NA,NA,,,,2,98,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4356,NL013,1026,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1026,6,NA,NA,NA,NA,,,,98,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4357,NL014,1025,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1025,6,NA,NA,NA,NA,,,,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4358,NL015,1024,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1024,6,NA,NA,NA,NA,,,,2,98,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4359,NL016,1023,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1023,NA,NA,NA,NA,NA,,,,1,98,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4360,NL017,1022,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1022,6,NA,NA,NA,NA,,,,2,2,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4361,NL018,1021,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1021,6,NA,NA,NA,NA,,,,2,98,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
4362,NL019,1020,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1020,6,NA,NA,NA,NA,,,,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4363,NL020,1019,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1019,NA,NA,NA,NA,NA,,,,98,98,1,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
4364,NL021,1018,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1018,6,NA,NA,NA,NA,,,,2,98,1,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4365,NL022,1017,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1017,6,NA,NA,NA,NA,,,,2,98,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4366,NL023,1016,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1016,6,NA,NA,NA,NA,,,,2,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4367,NL024,1015,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1015,6,NA,NA,NA,NA,,,,2,1,1,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4368,NL025,1014,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1014,6,NA,NA,NA,NA,,,,2,98,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4369,NL026,1013,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1013,6,NA,NA,NA,NA,,,,1,98,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4370,NL027,1012,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1012,NA,NA,NA,NA,NA,,,,1,2,1,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4371,NL028,1011,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1011,6,NA,NA,NA,NA,,,,1,98,1,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4372,NL029,1010,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1010,6,NA,NA,NA,NA,,,,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4373,NL030,1009,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1009,6,NA,NA,NA,NA,,,,2,98,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4374,NL031,1008,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1008,6,NA,NA,NA,NA,,,,2,98,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4375,NL032,1007,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1007,6,NA,NA,NA,NA,,,,2,98,1,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
4376,NL033,1006,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1006,6,NA,NA,NA,NA,,,,2,98,2,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA
4377,NP045,42,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,42,NA,NA,NA,NA,NA,,,,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4378,NP046,41,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,41,NA,NA,NA,NA,NA,,,,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4379,NP047,40,28/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,40,NA,NA,NA,NA,NA,,,,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4380,NP048,39,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,39,NA,NA,NA,NA,NA,,,,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4381,NP049,38,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,38,NA,NA,NA,NA,NA,,,,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4382,NP050,37,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,37,NA,NA,NA,NA,NA,,,,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4383,NP051,36,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,36,NA,NA,NA,NA,NA,,,,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4384,NP052,35,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,35,NA,NA,NA,NA,NA,,,,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4385,NP053,34,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,34,NA,NA,NA,NA,NA,,,,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4386,NP054,33,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,33,NA,NA,NA,NA,NA,,,,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4387,NT001,32,18/11/14,Nakuprat_Gotu,ngaremara,Manyatta Zebra,Nathuroi,baseline,NRT,32,NA,NA,NA,NA,NA,,,,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA
4388,NT002,31,18/11/14,Nakuprat_Gotu,ngaremara,Manyatta Zebra,Nathuroi,baseline,NRT,31,3,NA,NA,NA,NA,,,,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA
4389,NT003,30,18/11/14,Nakuprat_Gotu,ngaremara,Manyatta Zebra,Nathuroi,baseline,NRT,30,3,NA,NA,NA,NA,,,,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
4390,NT004,29,18/11/14,Nakuprat_Gotu,ngaremara,Manyatta Zebra,Nathuroi,baseline,NRT,29,NA,NA,NA,NA,NA,,,,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA
