,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,grazing_plan,plan_helpful,quality_grazing,follow_plan,no_reason,no_reason1,no_reason2,no_reason3,no_reason4,no_reason5,wet_hhld_livestock_out_ccy,dry_hhld_livestock_out_ccy,wet_no_cattle,wet_no_shoats,wet_no_camels,dry_no_cattle,dry_no_shoats,dry_no_camels,wet_area1,wet_area2,wet_area3,wet_area4,wet_area5,other_wet,dry_area1,dry_area2,dry_area3,dry_area4,dry_area5,other_dry,wet_outside_livestock,dry_outside_livestock,wet_outside_times,dry_outside_times,wet_outside_no,dry_outside_no
3034,LD016,729,21/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,729,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,300>
3035,LD017,728,22/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,728,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,15000
3036,LD018,727,22/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,727,98,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,3000
3037,LD019,726,23/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,726,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,10000
3038,LD020,725,23/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,725,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,10000
3039,LD021,724,23/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,724,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,5000>
3040,LD022,723,23/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,723,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,4,NA,6000>
3041,LD023,722,24/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,722,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,4,NA,1000>
3042,LD024,721,24/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,721,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,3000
3043,LD025,720,23/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,720,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,3000
3044,LD026,719,24/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,719,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,11000
3045,LD027,718,25/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,718,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,10000
3046,LD028,717,25/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,717,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,3000
3047,LD029,716,26/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,716,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,4500
3048,LD030,715,26/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,715,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,NA,5000
3049,LD031,714,26/11/14,Kalama,waso,Archers Post,Lderekesi,baseline,NRT,714,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,10000
3050,LE001,713,17/11/14,Kalama,waso,Lerata,Kusini,baseline,NRT,713,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,NA,NA
3051,LE002,712,17/11/14,Kalama,waso,Lerata,Kaskasini,baseline,NRT,712,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3052,LE003,711,17/11/14,Kalama,waso,Lerata,Kaskasini,baseline,NRT,711,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3053,LE004,710,17/11/14,Kalama,waso,Lerata,Kaskasini,baseline,NRT,710,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3054,LE005,709,17/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,709,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3055,LE006,708,17/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,708,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA
3056,LE007,707,18/11/14,Kalama,waso,Lerata,Lorora,baseline,NRT,707,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,NA,NA
3057,LE008,706,18/11/14,Kalama,waso,Lerata,Lorora,baseline,NRT,706,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
3058,LE009,705,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,705,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3059,LE010,704,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,704,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA
3060,LE011,703,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,703,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3061,LE012,702,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,702,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3062,LE013,701,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,701,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA
3063,LE014,700,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,700,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3064,LE015,699,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,699,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
3065,LE016,698,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,698,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3066,LE017,697,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,697,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3067,LE018,696,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,696,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3068,LE019,695,18/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,695,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA
3069,LE020,694,18/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,694,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA
3070,LE021,693,18/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,693,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA
3071,LE022,692,19/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,692,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA
3072,LE023,691,19/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,691,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,NA
3073,LE024,690,19/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,690,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,10,1,10
3074,LE025,689,19/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,689,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,20,0,20
3075,LE026,688,19/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,688,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,10,1,10
3076,LE027,687,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,687,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,10,4,10
3077,LE028,686,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,686,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,8,2,8
3078,LE029,685,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,685,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,20,0,20
3079,LE030,684,19/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,684,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA
3080,LE031,683,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,683,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,NA,NA
3081,LE032,682,20/11/14,Kalama,waso,Lerata,Lablab,baseline,NRT,682,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,NA
3082,LE033,681,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,681,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,10,NA,NA
3083,LE034,680,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,680,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,10,NA,NA
3084,LE035,679,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,679,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,10,NA,NA
3085,LE036,678,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,678,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,NA,NA
3086,LE037,677,20/11/14,Kalama,waso,Lerata,Lerata A,baseline,NRT,677,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,NA
3087,LE038,676,20/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,676,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,NA,NA
3088,LE039,675,21/11/14,Kalama,waso,Lerata,Lerata B,baseline,NRT,675,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA
3089,LG001,572,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,572,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,150000,NA
3090,LG002,571,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,571,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,50000
3091,LG003,570,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,570,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,200000
3092,LG004,569,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,569,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,700000
3093,LG005,568,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,568,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,520000
3094,LG006,567,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,567,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,70000
3095,LG007,566,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,566,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,150000
3096,LG008,565,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,565,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,70000
3097,LG009,564,30/11/14,Melako,log logo,Lokileleng',Sale,baseline,NRT,564,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,60000
3098,LG010,563,01/12/14,Melako,log logo,Lokileleng',Odhola,baseline,NRT,563,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,300000,NA
3099,LG011,562,01/12/14,Melako,log logo,Lokileleng',Odhola,baseline,NRT,562,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,80000
3100,LG012,561,01/12/14,Melako,log logo,Lokileleng',Odhola,baseline,NRT,561,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,600000
3101,LG013,560,01/12/14,Melako,log logo,Lokileleng',Odhola,baseline,NRT,560,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,600000
3102,LG014,559,01/12/14,Melako,log logo,Lokileleng',Odhola,baseline,NRT,559,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,60000
3103,LG015,558,01/12/14,Melako,log logo,Lokileleng',Odhola,baseline,NRT,558,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,6000
3104,LG016,557,01/12/14,Melako,log logo,Lokileleng',Log'eli,baseline,NRT,557,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,50000
3105,LG017,556,01/12/14,Melako,log logo,Lokileleng',Log'eli,baseline,NRT,556,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3106,LG018,555,01/12/14,Melako,log logo,Lokileleng',Log'eli,baseline,NRT,555,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,300000
3107,LG019,554,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,554,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3108,LG020,553,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,553,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,100000
3109,LG021,552,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,552,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,100000
3110,LG022,551,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,551,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3111,LG023,550,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,550,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3112,LG024,549,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,549,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3113,LG025,548,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,548,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,620000
3114,LG026,547,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,547,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,300000
3115,LG027,546,02/12/14,Melako,log logo,Guthaas,Bule,baseline,NRT,546,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,200000
3116,LG028,545,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,545,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,NA,500000
3117,LG029,544,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,544,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3118,LG030,543,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,543,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,300000
3119,LG031,542,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,542,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3120,LG032,541,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,541,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3121,LG033,540,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,540,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3122,LG034,539,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,539,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3123,LG035,538,03/12/14,Melako,log logo,Guthaas,Ilgos,baseline,NRT,538,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3124,LG036,537,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT,537,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3125,LG037,536,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT,536,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
3126,LG038,535,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT,535,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,NA,200000
